Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2024-03-02 16:06:15.161,0 days 02:02:32.730000,,,0 days 00:00:46.794000,10095.0,143.0,3,0.0,True,0,car,2634.6258333333326,0.4892451117931162,OnTrack,2424.2312958390967,6452.1481755074965,-132.25526761348533
2024-03-02 16:06:15.279,0 days 02:02:32.848000,,,0 days 00:00:46.912000,9522.0,134.5,3,0.0,True,0,pos,2638.832697663286,0.49002631866635277,OnTrack,2390.0,6484.0,-134.0
2024-03-02 16:06:15.401,0 days 02:02:32.970000,,,0 days 00:00:47.034000,8949.0,126.0,3,0.0,True,0,car,2643.0258333333327,0.4908049761530062,OnTrack,2355.3492967341385,6512.65050370733,-134.76553220606516
2024-03-02 16:06:15.459,0 days 02:02:33.028000,,,0 days 00:00:47.092000,8579.5,121.0,3,0.0,True,0,pos,2644.944754624579,0.4911613162639169,OnTrack,2339.0,6525.0,-135.0
2024-03-02 16:06:15.601,0 days 02:02:33.170000,,,0 days 00:00:47.234000,8210.0,116.0,3,0.0,True,0,car,2649.470277777777,0.49200169748731337,OnTrack,2299.13351381119,6552.186177191682,-135.63670103038103
2024-03-02 16:06:15.679,0 days 02:02:33.248000,,,0 days 00:00:47.312000,7749.0,111.5,3,0.0,True,0,pos,2651.8826367696347,0.4924496680604869,OnTrack,2278.0,6565.0,-136.0
2024-03-02 16:06:15.881,0 days 02:02:33.450000,,,0 days 00:00:47.514000,7288.0,107.0,3,0.0,True,0,car,2657.792499999999,0.49354711865868583,OnTrack,2224.4512764321053,6591.0516233342405,-136.92185754598302
2024-03-02 16:06:15.899,0 days 02:02:33.468000,,,0 days 00:00:47.532000,6986.666666666667,101.66666666666667,3,0.0,True,0,pos,2658.283474230336,0.4936382916591057,OnTrack,2219.0,6593.0,-137.0
2024-03-02 16:06:16.159,0 days 02:02:33.728000,,,0 days 00:00:47.792000,6685.333333333333,96.33333333333333,3,0.0,True,0,pos,2664.840818494165,0.4948559782796625,OnTrack,2132.0,6614.0,-138.0
2024-03-02 16:06:16.201,0 days 02:02:33.770000,,,0 days 00:00:47.834000,6384.0,91.0,3,0.0,True,0,car,2665.881388888888,0.4950492102645059,OnTrack,2120.9201818696065,6615.551802441501,-138.1254513126202
2024-03-02 16:06:16.441,0 days 02:02:34.010000,,,0 days 00:00:48.074000,5830.0,89.0,3,0.0,True,0,car,2671.8147222222215,0.49615101921712657,OnTrack,2079.2395475455446,6613.642086181055,-138.66737781035846
2024-03-02 16:06:16.559,0 days 02:02:34.128000,,,0 days 00:00:48.192000,5670.0,85.5,3,0.0,True,0,pos,2674.543034240389,0.4966576616790074,OnTrack,2059.0,6607.0,-139.0
2024-03-02 16:06:16.641,0 days 02:02:34.210000,,,0 days 00:00:48.274000,5510.0,82.0,3,0.0,True,0,car,2676.370277777777,0.49699697740172305,OnTrack,2042.58411789823,6600.359517317083,-139.28925644218927
2024-03-02 16:06:16.799,0 days 02:02:34.368000,,,0 days 00:00:48.432000,5432.5,79.5,3,0.0,True,0,pos,2679.7741860938195,0.49762907683821456,OnTrack,2010.0,6584.0,-140.0
2024-03-02 16:06:16.921,0 days 02:02:34.490000,,,0 days 00:00:48.554000,5355.0,77.0,3,0.0,False,0,car,2682.359166666666,0.4981091029175706,OnTrack,1990.0747860198012,6569.527454703167,-140.70162073791118
2024-03-02 16:06:16.999,0 days 02:02:34.568000,,,0 days 00:00:48.632000,5525.5,76.5,3,5.5,False,0,pos,2684.014921124846,0.49841657343757584,OnTrack,1977.0,6556.0,-141.0
2024-03-02 16:06:17.201,0 days 02:02:34.770000,,,0 days 00:00:48.834000,5696.0,76.0,3,11.0,False,0,car,2688.270277777777,0.4992067852449006,OnTrack,1939.3173891119127,6504.556547899131,-140.973313416326
2024-03-02 16:06:17.219,0 days 02:02:34.788000,,,0 days 00:00:48.852000,5811.5,75.0,3,18.0,False,0,pos,2688.6421817971227,0.49927584712883827,OnTrack,1937.0,6501.0,-141.0
2024-03-02 16:06:17.441,0 days 02:02:35.010000,,,0 days 00:00:49.074000,5927.0,74.0,3,25.0,False,0,car,2693.2036111111106,0.5001228960594392,OnTrack,1924.9243672406153,6476.318182015262,-141.94365555549996
2024-03-02 16:06:17.459,0 days 02:02:35.028000,,,0 days 00:00:49.092000,5992.0,76.5,3,28.0,False,0,pos,2693.5847112474175,0.5001936656451742,OnTrack,1924.0,6474.0,-142.0
2024-03-02 16:06:17.761,0 days 02:02:35.330000,,,0 days 00:00:49.394000,6057.0,79.0,3,31.0,False,0,car,2700.225833333333,0.5014269096513049,OnTrack,1899.38102810949,6413.020915222972,-142.00912100342148
2024-03-02 16:06:17.779,0 days 02:02:35.348000,,,0 days 00:00:49.412000,6146.5,79.5,3,36.0,False,0,pos,2700.62297461816,0.5015006580484528,OnTrack,1898.0,6409.0,-142.0
2024-03-02 16:06:17.961,0 days 02:02:35.530000,,,0 days 00:00:49.594000,6236.0,80.0,3,41.0,False,0,car,2704.6702777777773,0.5022522347094477,OnTrack,1886.4611763947298,6368.802826928968,-141.98851043171808
2024-03-02 16:06:18.059,0 days 02:02:35.628000,,,0 days 00:00:49.692000,6514.0,83.5,3,44.5,False,0,pos,2706.9665856398697,0.5026786548039015,OnTrack,1881.0,6347.0,-142.0
2024-03-02 16:06:18.200,0 days 02:02:35.769000,,,0 days 00:00:49.833000,6792.0,87.0,3,48.0,False,0,car,2710.4461111111104,0.5033247962053204,OnTrack,1873.1666994406141,6314.682025178212,-142.00228769476502
2024-03-02 16:06:18.239,0 days 02:02:35.808000,,,0 days 00:00:49.872000,7086.5,91.5,3,54.5,False,0,pos,2711.4469341482077,0.5035106471798592,OnTrack,1871.0,6305.0,-142.0
2024-03-02 16:06:18.441,0 days 02:02:36.010000,,,0 days 00:00:50.074000,7381.0,96.0,3,61.0,False,0,car,2716.872777777777,0.5045182162393951,OnTrack,1859.9266411372278,6248.829682146679,-141.98754057375896
2024-03-02 16:06:18.479,0 days 02:02:36.048000,,,0 days 00:00:50.112000,7567.666666666667,98.66666666666667,3,65.33333333333333,False,0,pos,2717.9301184699866,0.5047145624372569,OnTrack,1858.0,6238.0,-142.0
2024-03-02 16:06:18.679,0 days 02:02:36.248000,,,0 days 00:00:50.312000,7754.333333333333,101.33333333333333,3,69.66666666666667,False,0,pos,2723.6749717119615,0.5057813709878467,OnTrack,1849.0,6182.0,-142.0
2024-03-02 16:06:18.761,0 days 02:02:36.330000,,,0 days 00:00:50.394000,7941.0,104.0,3,74.0,False,0,car,2726.1172222222217,0.5062348923603323,OnTrack,1845.822333143716,6159.518718610266,-141.70779937311517
2024-03-02 16:06:18.899,0 days 02:02:36.468000,,,0 days 00:00:50.532000,8435.0,108.0,3,81.5,False,0,pos,2730.3489280418985,0.5070207122519576,OnTrack,1841.0,6123.0,-141.0
2024-03-02 16:06:18.961,0 days 02:02:36.530000,,,0 days 00:00:50.594000,8929.0,112.0,3,89.0,False,0,car,2732.339444444444,0.5073903474417323,OnTrack,1838.9709062122663,6107.535448023571,-140.75027928879146
2024-03-02 16:06:19.241,0 days 02:02:36.810000,,,0 days 00:00:50.874000,10224.0,128.0,3,100.0,False,0,car,2742.2949999999996,0.5092390755719722,OnTrack,1830.150585881596,6037.202357018537,-140.09983526017643
2024-03-02 16:06:19.299,0 days 02:02:36.868000,,,0 days 00:00:50.932000,10656.5,152.5,3,100.0,False,0,pos,2744.606917028898,0.509668394259639,OnTrack,1828.0,6018.0,-140.0
2024-03-02 16:06:20.241,0 days 02:02:37.810000,,,0 days 00:00:51.874000,11089.0,177.0,4,100.0,False,0,car,2791.461666666666,0.5183692340276777,OnTrack,1780.902822381509,5517.744538802517,-139.03303181293296
2024-03-02 16:06:20.379,0 days 02:02:37.948000,,,0 days 00:00:52.012000,11305.5,183.0,4,100.0,False,0,pos,2798.646182139655,0.519703385174034,OnTrack,1777.0,5469.0,-139.0
2024-03-02 16:06:20.481,0 days 02:02:38.050000,,,0 days 00:00:52.114000,11522.0,189.0,4,100.0,False,0,car,2804.061666666666,0.5207090305675126,OnTrack,1775.0352073556153,5441.72457784827,-138.99386810540284
2024-03-02 16:06:20.639,0 days 02:02:38.208000,,,0 days 00:00:52.272000,11286.0,194.33333333333334,4,100.0,False,0,pos,2812.782025878668,0.5223283850365887,OnTrack,1772.0,5394.0,-139.0
2024-03-02 16:06:20.839,0 days 02:02:38.408000,,,0 days 00:00:52.472000,11050.0,199.66666666666666,4,100.0,False,0,pos,2824.312043067168,0.5244694877605482,OnTrack,1765.0,5284.0,-139.0
2024-03-02 16:06:21.001,0 days 02:02:38.570000,,,0 days 00:00:52.634000,10814.0,205.0,5,100.0,False,0,car,2833.6727777777774,0.5262077587673895,OnTrack,1759.0714923932862,5191.576796432338,-138.9998671829365
2024-03-02 16:06:21.119,0 days 02:02:38.688000,,,0 days 00:00:52.752000,10894.0,206.5,5,100.0,False,0,pos,2840.4710617964242,0.5274701874518058,OnTrack,1755.0,5124.0,-139.0
2024-03-02 16:06:21.161,0 days 02:02:38.730000,,,0 days 00:00:52.794000,10974.0,208.0,5,100.0,False,0,car,2842.9172222222214,0.5279244348883266,OnTrack,1753.6220778466945,5099.500543296573,-139.0000239964277
2024-03-02 16:06:21.321,0 days 02:02:38.890000,,,0 days 00:00:52.954000,11202.0,214.0,5,100.0,False,0,car,2852.428333333333,0.5296906305127523,OnTrack,1748.5979328579144,5004.157445481784,-139.00001508018718
2024-03-02 16:06:21.419,0 days 02:02:38.988000,,,0 days 00:00:53.052000,11290.0,216.0,5,100.0,False,0,pos,2858.36503587272,0.5307930651206642,OnTrack,1745.0,4945.0,-139.0
2024-03-02 16:06:21.539,0 days 02:02:39.108000,,,0 days 00:00:53.172000,11378.0,218.0,5,100.0,False,0,pos,2865.733508196182,0.5321613767116409,OnTrack,1740.0,4872.0,-139.0
2024-03-02 16:06:21.561,0 days 02:02:39.130000,,,0 days 00:00:53.194000,11466.0,220.0,5,100.0,False,0,car,2867.095,0.5324142032046238,OnTrack,1739.1624822691995,4858.463807796156,-139.00000031179115
2024-03-02 16:06:21.721,0 days 02:02:39.290000,,,0 days 00:00:53.354000,11571.0,225.0,5,100.0,False,0,car,2877.095,0.5342711845854453,OnTrack,1733.9950001663005,4758.518945631486,-139.0000002038935
2024-03-02 16:06:21.779,0 days 02:02:39.348000,,,0 days 00:00:53.412000,11229.333333333334,227.0,5,100.0,False,0,pos,2880.7623888156577,0.5349522118601363,OnTrack,1732.0,4722.0,-139.0
2024-03-02 16:06:21.959,0 days 02:02:39.528000,,,0 days 00:00:53.592000,10887.666666666666,229.0,5,100.0,False,0,pos,2892.291762650496,0.5370931951145187,OnTrack,1725.0,4608.0,-139.0
2024-03-02 16:06:22.041,0 days 02:02:39.610000,,,0 days 00:00:53.674000,10546.0,231.0,5,100.0,False,0,car,2897.628333333333,0.5380841863540653,OnTrack,1722.1294253154997,4555.297346762094,-139.00000002374844
2024-03-02 16:06:22.239,0 days 02:02:39.808000,,,0 days 00:00:53.872000,10657.0,234.0,5,100.0,False,0,pos,2910.7400733580803,0.540519012063678,OnTrack,1716.0,4426.0,-139.0
2024-03-02 16:06:22.399,0 days 02:02:39.968000,,,0 days 00:00:54.032000,10768.0,237.0,5,100.0,False,0,pos,2921.4933946149467,0.5425158837992774,OnTrack,1711.0,4320.0,-139.0
2024-03-02 16:06:22.401,0 days 02:02:39.970000,,,0 days 00:00:54.034000,10879.0,240.0,6,100.0,False,0,car,2921.628333333333,0.5425409416680368,OnTrack,1710.9380357593682,4318.671744344517,-139.00000000002123
2024-03-02 16:06:22.559,0 days 02:02:40.128000,,,0 days 00:00:54.192000,10966.333333333334,241.66666666666666,6,100.0,False,0,pos,2932.3306016555234,0.544528332968723,OnTrack,1706.0,4213.0,-139.0
2024-03-02 16:06:22.739,0 days 02:02:40.308000,,,0 days 00:00:54.372000,11053.666666666666,243.33333333333334,6,100.0,False,0,pos,2944.619616994014,0.5468103802359436,OnTrack,1700.0,4090.0,-139.0
2024-03-02 16:06:22.761,0 days 02:02:40.330000,,,0 days 00:00:54.394000,11141.0,245.0,6,100.0,False,0,car,2946.128333333333,0.5470905460510492,OnTrack,1699.3893996148445,4075.751759622375,-139.0000000000062
2024-03-02 16:06:22.919,0 days 02:02:40.488000,,,0 days 00:00:54.552000,11150.5,247.0,6,100.0,False,0,pos,2957.01139447442,0.5491115102415833,OnTrack,1695.0,3966.0,-139.0
2024-03-02 16:06:23.001,0 days 02:02:40.570000,,,0 days 00:00:54.634000,11160.0,249.0,6,100.0,False,0,car,2962.7283333333335,0.550173135143213,OnTrack,1691.071855813956,3882.6924508552147,-138.99999999999687
2024-03-02 16:06:23.179,0 days 02:02:40.748000,,,0 days 00:00:54.812000,11292.5,252.0,6,100.0,False,0,pos,2975.3302466177756,0.5525132869764064,OnTrack,1681.0,3685.0,-139.0
2024-03-02 16:06:23.201,0 days 02:02:40.770000,,,0 days 00:00:54.834000,11425.0,255.0,6,100.0,False,0,car,2976.8950000000004,0.5528038587660433,OnTrack,1680.0731472111386,3667.1810324600547,-139.00000000000028
2024-03-02 16:06:23.481,0 days 02:02:41.050000,,,0 days 00:00:55.114000,11523.0,257.0,6,100.0,False,0,car,2996.883888888889,0.5565157582150408,OnTrack,1673.8543710240524,3551.8866251657596,-139.00000000000023
2024-03-02 16:06:23.559,0 days 02:02:41.128000,,,0 days 00:00:55.192000,11592.5,259.0,6,100.0,False,0,pos,3002.5061016123104,0.5575597926496819,OnTrack,1672.0,3514.0,-139.0
2024-03-02 16:06:23.761,0 days 02:02:41.330000,,,0 days 00:00:55.394000,11662.0,261.0,6,100.0,False,0,car,3017.183888888889,0.5602854304181084,OnTrack,1665.308215787084,3368.986528996482,-138.99999999999997
2024-03-02 16:06:23.799,0 days 02:02:41.368000,,,0 days 00:00:55.432000,11050.0,262.5,6,100.0,False,0,pos,3019.9608989735325,0.5608011160202618,OnTrack,1664.0,3340.0,-139.0
2024-03-02 16:06:24.001,0 days 02:02:41.570000,,,0 days 00:00:55.634000,10438.0,264.0,6,100.0,False,0,car,3034.7838888888896,0.5635537176483542,OnTrack,1657.4449226214545,3191.9204329103495,-139.0
2024-03-02 16:06:24.079,0 days 02:02:41.648000,,,0 days 00:00:55.712000,10438.0,264.5,6,100.0,False,0,pos,3040.5167132013844,0.5646182924491365,OnTrack,1655.0,3135.0,-139.0
2024-03-02 16:06:24.161,0 days 02:02:41.730000,,,0 days 00:00:55.794000,10438.0,265.0,7,100.0,False,0,car,3046.561666666667,0.5657408290524327,OnTrack,1652.447582344234,3074.4297513916636,-139.0
2024-03-02 16:06:24.239,0 days 02:02:41.808000,,,0 days 00:00:55.872000,10575.5,266.5,7,100.0,False,0,pos,3052.3439608760887,0.5668145903209655,OnTrack,1650.0,3017.0,-139.0
2024-03-02 16:06:24.401,0 days 02:02:41.970000,,,0 days 00:00:56.034000,10713.0,268.0,7,100.0,False,0,car,3064.4283333333337,0.569058635786167,OnTrack,1644.6513820352322,2897.535198688624,-139.00000000000003
2024-03-02 16:06:24.419,0 days 02:02:41.988000,,,0 days 00:00:56.052000,10782.5,269.0,7,100.0,False,0,pos,3065.774062000311,0.5693085350939884,OnTrack,1644.0,2883.0,-139.0
2024-03-02 16:06:24.641,0 days 02:02:42.210000,,,0 days 00:00:56.274000,10852.0,270.0,7,100.0,False,0,car,3082.4283333333337,0.5724012022716456,OnTrack,1634.9919349815364,2679.481017997764,-138.99999999999972
2024-03-02 16:06:24.719,0 days 02:02:42.288000,,,0 days 00:00:56.352000,10888.0,271.5,7,100.0,False,0,pos,3088.317261577887,0.5734947652819586,OnTrack,1632.0,2613.0,-139.0
2024-03-02 16:06:24.920,0 days 02:02:42.489000,,,0 days 00:00:56.553000,10924.0,273.0,7,100.0,False,0,car,3103.5858333333335,0.5763301106281185,OnTrack,1625.5662044727483,2476.1981050262534,-139.00000000000244
2024-03-02 16:06:25.119,0 days 02:02:42.688000,,,0 days 00:00:56.752000,10976.0,274.5,7,100.0,False,0,pos,3118.8224066499038,0.5791595139237575,OnTrack,1619.0,2339.0,-139.0
2024-03-02 16:06:25.201,0 days 02:02:42.770000,,,0 days 00:00:56.834000,11028.0,276.0,7,100.0,False,0,car,3125.1291666666675,0.5803306675162017,OnTrack,1615.6619889980075,2267.4123895328944,-138.9999999999955
2024-03-02 16:06:25.339,0 days 02:02:42.908000,,,0 days 00:00:56.972000,11048.0,277.0,7,100.0,False,0,pos,3135.7759134852095,0.5823077485770369,OnTrack,1610.0,2146.0,-139.0
2024-03-02 16:06:25.401,0 days 02:02:42.970000,,,0 days 00:00:57.034000,11068.0,278.0,7,100.0,False,0,car,3140.5736111111114,0.5831986720932479,OnTrack,1607.9013438174898,2102.1693034332006,-139.00000000001666
2024-03-02 16:06:25.681,0 days 02:02:43.250000,,,0 days 00:00:57.314000,11122.0,280.0,7,100.0,False,0,car,3162.3513888888892,0.587242764878148,OnTrack,1599.8814406759923,1943.9390221291526,-139.00000000009163
2024-03-02 16:06:25.759,0 days 02:02:43.328000,,,0 days 00:00:57.392000,11137.0,280.6666666666667,7,100.0,False,0,pos,3168.4461320355003,0.5883745473325626,OnTrack,1596.0,1866.0,-139.0
2024-03-02 16:06:25.919,0 days 02:02:43.488000,,,0 days 00:00:57.552000,11152.0,281.3333333333333,7,100.0,False,0,pos,3180.98491090461,0.5907029752223799,OnTrack,1586.0,1663.0,-139.0
2024-03-02 16:06:25.961,0 days 02:02:43.530000,,,0 days 00:00:57.594000,11167.0,282.0,7,100.0,False,0,car,3184.2847222222226,0.591315744040083,OnTrack,1583.9616514838642,1621.6477480267806,-139.0000000003758
2024-03-02 16:06:26.241,0 days 02:02:43.810000,,,0 days 00:00:57.874000,11299.0,284.0,7,100.0,False,0,car,3206.3736111111116,0.595417609579053,OnTrack,1577.0551431731997,1480.584468365057,-139.00000000194672
2024-03-02 16:06:26.279,0 days 02:02:43.848000,,,0 days 00:00:57.912000,11295.333333333334,284.6666666666667,7,100.0,False,0,pos,3209.3836433036454,0.5959765669527738,OnTrack,1576.0,1458.0,-139.0
2024-03-02 16:06:26.519,0 days 02:02:44.088000,,,0 days 00:00:58.152000,11291.666666666666,285.3333333333333,7,100.0,False,0,pos,3228.4528909017818,0.5995176907263752,OnTrack,1567.0,1268.0,-139.0
2024-03-02 16:06:26.561,0 days 02:02:44.130000,,,0 days 00:00:58.194000,11288.0,286.0,7,100.0,False,0,car,3231.795833333334,0.6001384689116303,OnTrack,1565.218257165508,1234.2080821349955,-139.0000000155733
2024-03-02 16:06:26.659,0 days 02:02:44.228000,,,0 days 00:00:58.292000,11322.5,286.5,7,100.0,False,0,pos,3239.600789406859,0.6015878347222967,OnTrack,1561.0,1157.0,-139.0
2024-03-02 16:06:26.801,0 days 02:02:44.370000,,,0 days 00:00:58.434000,11357.0,287.0,7,100.0,False,0,car,3250.929166666667,0.6036914932869352,OnTrack,1555.1064425528498,1044.4301855049184,-138.99999956514657
2024-03-02 16:06:26.899,0 days 02:02:44.468000,,,0 days 00:00:58.532000,11370.5,287.5,7,100.0,False,0,pos,3258.7674491006283,0.6051470477406838,OnTrack,1551.0,966.0,-139.0
2024-03-02 16:06:27.001,0 days 02:02:44.570000,,,0 days 00:00:58.634000,11384.0,288.0,7,100.0,False,0,car,3266.929166666667,0.6066626634962494,OnTrack,1546.5624155749954,883.784127166994,-139.0000015073303
2024-03-02 16:06:27.059,0 days 02:02:44.628000,,,0 days 00:00:58.692000,11360.5,288.0,7,100.0,False,0,pos,3271.565120503721,0.6075235514920253,OnTrack,1544.0,838.0,-139.0
2024-03-02 16:06:27.201,0 days 02:02:44.770000,,,0 days 00:00:58.834000,11337.0,288.0,7,100.0,False,0,car,3282.929166666667,0.6096338337055638,OnTrack,1537.6643384695717,730.1988433238387,-138.9999860974818
2024-03-02 16:06:27.279,0 days 02:02:44.848000,,,0 days 00:00:58.912000,11057.0,288.0,7,50.5,False,0,pos,3289.209712513605,0.6108001193754798,OnTrack,1534.0,662.0,-139.0
2024-03-02 16:06:27.361,0 days 02:02:44.930000,,,0 days 00:00:58.994000,10777.0,288.0,7,1.0,True,0,car,3295.7291666666665,0.6120107698730152,OnTrack,1529.9316507222861,577.4898270868508,-139.0000453143139
2024-03-02 16:06:27.521,0 days 02:02:45.090000,,,0 days 00:00:59.154000,10910.0,273.0,7,0.0,True,0,car,3307.8625,0.6142639072817452,OnTrack,1521.7706344799558,387.16625232415214,-139.0001538114108
2024-03-02 16:06:27.619,0 days 02:02:45.188000,,,0 days 00:00:59.252000,10703.0,262.5,7,0.0,True,0,pos,3314.944921287558,0.615579099727958,OnTrack,1518.0,295.0,-139.0
2024-03-02 16:06:27.801,0 days 02:02:45.370000,,,0 days 00:00:59.434000,10496.0,252.0,7,0.0,True,0,car,3327.4624999999996,0.6179035907881552,OnTrack,1514.2377805767846,195.87942020579425,-138.99914035666666
2024-03-02 16:06:28.039,0 days 02:02:45.608000,,,0 days 00:00:59.672000,10473.5,241.5,7,0.0,True,0,pos,3342.739441720727,0.6207404904212837,OnTrack,1518.0,105.0,-139.0
2024-03-02 16:06:28.041,0 days 02:02:45.610000,,,0 days 00:00:59.674000,10451.0,231.0,6,0.0,True,0,car,3342.8624999999997,0.6207633421146201,OnTrack,1518.0871000377074,103.81380201776219,-139.00003519770624
2024-03-02 16:06:28.239,0 days 02:02:45.808000,,,0 days 00:00:59.872000,10495.5,222.0,6,0.0,True,0,pos,3354.5825992443924,0.6229397427224419,OnTrack,1530.0,-32.0,-139.0
2024-03-02 16:06:28.241,0 days 02:02:45.810000,,,0 days 00:00:59.874000,10540.0,213.0,6,0.0,True,0,car,3354.695833333333,0.6229607700819255,OnTrack,1530.1269462989303,-33.19875171687425,-138.99984561049712
2024-03-02 16:06:28.499,0 days 02:02:46.068000,,,0 days 00:01:00.132000,10658.5,201.5,6,0.0,True,0,pos,3368.460723383635,0.625516884535172,OnTrack,1549.0,-150.0,-139.0
2024-03-02 16:06:28.561,0 days 02:02:46.130000,,,0 days 00:01:00.194000,10777.0,190.0,4,0.0,True,0,car,3371.584722222222,0.6260970053028684,OnTrack,1556.5500975726736,-179.8133567182698,-139.04175052197397
2024-03-02 16:06:28.841,0 days 02:02:46.410000,,,0 days 00:01:00.474000,10082.0,174.0,4,0.0,True,0,car,3385.1180555555547,0.6286101201049134,OnTrack,1602.9940287792624,-326.9873923100606,-139.11725988526226
2024-03-02 16:06:28.879,0 days 02:02:46.448000,,,0 days 00:01:00.512000,9981.5,172.0,4,0.0,True,0,pos,3386.929230975907,0.6289464520082129,OnTrack,1609.0,-343.0,-139.0
2024-03-02 16:06:29.161,0 days 02:02:46.730000,,,0 days 00:01:00.794000,9881.0,170.0,4,0.0,False,0,car,3400.229166666666,0.6314162253025991,OnTrack,1659.0507075420026,-432.0986764007347,-137.22081625349975
2024-03-02 16:06:29.199,0 days 02:02:46.768000,,,0 days 00:01:00.832000,9708.5,166.5,4,1.5,False,0,pos,3401.9801334640497,0.6317413765767169,OnTrack,1672.0,-446.0,-137.0
2024-03-02 16:06:29.401,0 days 02:02:46.970000,,,0 days 00:01:01.034000,9536.0,163.0,4,3.0,False,0,car,3411.095833333333,0.6334341450697584,OnTrack,1769.0495063347257,-532.2123634316065,-136.08711663916188
2024-03-02 16:06:29.419,0 days 02:02:46.988000,,,0 days 00:01:01.052000,9524.5,159.5,4,31.5,False,0,pos,3411.892273787777,0.6335820425792419,OnTrack,1778.0,-539.0,-136.0
2024-03-02 16:06:29.841,0 days 02:02:47.410000,,,0 days 00:01:01.474000,9513.0,156.0,4,60.0,False,0,car,3430.1624999999995,0.6369747895691913,OnTrack,1965.902669042531,-627.6734966125248,-133.14758473130473
2024-03-02 16:06:29.859,0 days 02:02:47.428000,,,0 days 00:01:01.492000,9696.0,158.33333333333334,4,63.666666666666664,False,0,pos,3430.953908606954,0.637121752673965,OnTrack,1974.0,-630.0,-133.0
2024-03-02 16:06:30.319,0 days 02:02:47.888000,,,0 days 00:01:01.952000,9879.0,160.66666666666666,4,67.33333333333333,False,0,pos,3451.8030251375367,0.640993394794352,OnTrack,2177.0,-670.0,-129.0
2024-03-02 16:06:30.321,0 days 02:02:47.890000,,,0 days 00:01:01.954000,10062.0,163.0,4,71.0,False,0,car,3451.895833333333,0.6410106291035099,OnTrack,2177.68414948072,-670.0866303694011,-128.98495646969042
2024-03-02 16:06:30.721,0 days 02:02:48.290000,,,0 days 00:01:02.354000,10851.0,171.0,4,90.0,False,0,car,3470.895833333333,0.6445388937270706,OnTrack,2300.3942850965054,-666.658241072214,-127.0053585267346
2024-03-02 16:06:30.739,0 days 02:02:48.308000,,,0 days 00:01:02.372000,10466.666666666666,174.66666666666666,4,93.33333333333333,False,0,pos,3471.780586764721,0.6447031907919414,OnTrack,2309.0,-665.0,-127.0
2024-03-02 16:06:30.759,0 days 02:02:48.328000,,,0 days 00:01:02.392000,10082.333333333334,178.33333333333334,4,96.66666666666667,False,0,pos,3472.767082434608,0.6448863812010655,OnTrack,2319.0,-663.0,-127.0
2024-03-02 16:06:31.081,0 days 02:02:48.650000,,,0 days 00:01:02.714000,9698.0,182.0,5,100.0,False,0,car,3489.095833333333,0.6479185998401656,OnTrack,2478.764554073544,-627.3054446994724,-124.24840247941668
2024-03-02 16:06:31.099,0 days 02:02:48.668000,,,0 days 00:01:02.732000,9698.0,185.0,5,100.0,False,0,pos,3490.028225744427,0.6480917433748676,OnTrack,2487.0,-625.0,-124.0
2024-03-02 16:06:31.241,0 days 02:02:48.810000,,,0 days 00:01:02.874000,9698.0,188.0,5,100.0,False,0,car,3497.4513888888887,0.6494702109494742,OnTrack,2552.7855426868846,-602.8243576802893,-121.75605700946491
2024-03-02 16:06:31.279,0 days 02:02:48.848000,,,0 days 00:01:02.912000,10019.5,190.0,5,100.0,False,0,pos,3499.459309332414,0.6498430780372539,OnTrack,2577.0,-592.0,-121.0
2024-03-02 16:06:31.401,0 days 02:02:48.970000,,,0 days 00:01:03.034000,10341.0,192.0,5,100.0,False,0,car,3505.984722222222,0.6510548350611085,OnTrack,2683.280479300649,-537.686879428591,-118.0290819562851
2024-03-02 16:06:31.498,0 days 02:02:49.067000,,,0 days 00:01:03.131000,10521.5,196.5,5,100.0,False,0,pos,3511.293094151269,0.6520405898445801,OnTrack,2760.0,-496.0,-116.0
2024-03-02 16:06:31.721,0 days 02:02:49.290000,,,0 days 00:01:03.354000,10702.0,201.0,5,100.0,False,0,car,3523.851388888889,0.6543726417948429,OnTrack,2816.54783744923,-460.01266212649966,-114.58144144854879
2024-03-02 16:06:31.799,0 days 02:02:49.368000,,,0 days 00:01:03.432000,10776.5,204.5,5,100.0,False,0,pos,3528.3277477752654,0.6552038933054305,OnTrack,2834.0,-445.0,-114.0
2024-03-02 16:06:31.921,0 days 02:02:49.490000,,,0 days 00:01:03.554000,10851.0,208.0,5,100.0,False,0,car,3535.4069444444444,0.6565184869460143,OnTrack,2880.9705620940067,-405.82794060153685,-112.31515234433347
2024-03-02 16:06:32.099,0 days 02:02:49.668000,,,0 days 00:01:03.732000,10999.0,210.33333333333334,5,100.0,False,0,pos,3545.887708137175,0.6584647452494334,OnTrack,2967.0,-331.0,-109.0
2024-03-02 16:06:32.339,0 days 02:02:49.908000,,,0 days 00:01:03.972000,11147.0,212.66666666666666,5,100.0,False,0,pos,3560.3387206817447,0.6611482713723615,OnTrack,3057.0,-234.0,-105.0
2024-03-02 16:06:32.361,0 days 02:02:49.930000,,,0 days 00:01:03.994000,11295.0,215.0,5,100.0,False,0,car,3561.6847222222223,0.661398221352284,OnTrack,3065.161928090315,-224.09230288877293,-104.65047979712767
